assigned_hub,cum_reactions,n_reagents,named_reaction,parent,reactions_added,reagents,reward,smiles,step,template_id
C#Cc1ccccc1CCN(CCCN)CC(N)CC,925,1,Reductive amination (aldehyde),C#Cc1ccccc1CCN(CCCN)C[C@@H](N)CC,4,O=Cc1c[nH]c2ccc(Br)cc12,1.0,C#Cc1ccccc1CCN(CCCN)CC(CC)NCc1c[nH]c2ccc(Br)cc12,244,68
Oc1ccc(CCNCC2CCN2CC2CCN2Cc2c[nH]c3ccc(Br)cc23)cc1,929,0,Functional-group interconversion (Br -> Cl),Oc1ccc(CCNCC2CCN2CC2CCN2Cc2c[nH]c3ccc(Br)cc23)cc1,4,,1.0,Oc1ccc(CCNCC2CCN2CC2CCN2Cc2c[nH]c3ccc(Cl)cc23)cc1,245,165
Oc1ccc2c(c1)C(CN(CCc1ccccc1Br)C1CCNC1)NCC2,933,0,Functional-group interconversion (Br -> Cl),Oc1ccc2c(c1)C(CN(CCc1ccccc1Br)C1CCNC1)NCC2,4,,1.0,Oc1ccc2c(c1)C(CN(CCc1ccccc1Cl)C1CCNC1)NCC2,246,165
CN(CCN(c1cccc2cc[nH]c12)C1CNC1)CC1(N)CCC1,937,1,Direct acid -> amine (reductive),CN(CCN(c1cccc2cc[nH]c12)C1CNC1)CC1(N)CCC1,4,O=C(O)c1ccc(F)cc1,1.0,CN(CCN(c1cccc2cc[nH]c12)C1CN(Cc2ccc(F)cc2)C1)CC1(N)CCC1,247,139
CCCN(C)CCN(CC=O)c1cc(Br)ccc1N,941,1,Reductive amination (aldehyde),CCCN(C)CCN(CC=O)c1cc(Br)ccc1N,4,NCCc1c[nH]c2ccccc12,1.0,CCCN(C)CCN(CCNCCc1c[nH]c2ccccc12)c1cc(Br)ccc1N,248,69
O=CCCN1CCC(NCCc2c[nH]c3ccccc23)C1,944,1,Reductive amination (ketone),O=CCCN1CCC(NCCc2c[nH]c3ccccc23)C1,3,O=C(CCl)c1ccc(Br)cc1,1.0,O=CCCN1CCC(N(CCc2c[nH]c3ccccc23)C(CCl)c2ccc(Br)cc2)C1,249,74
NCCCN1CCCC(N(Cc2c[nH]c3ccc(Br)cc23)c2ccccc2S)C1,948,0,Functional-group interconversion (Br -> Cl),NCCCN1CCCC(N(Cc2c[nH]c3ccc(Br)cc23)c2ccccc2S)C1,4,,1.0,NCCCN1CCCC(N(Cc2c[nH]c3ccc(Cl)cc23)c2ccccc2S)C1,250,165
NCCNCCc1ccccc1N1CCC1CNC1CC1,952,1,Pictet-Spengler cyclisation,NCCNCCc1ccccc1N1CCC1CNC1CC1,4,O=Cc1c[nH]c2ccc(Br)cc12,1.0,NCCN1CCc2c(cccc2N2CCC2CNC2CC2)C1c1c[nH]c2ccc(Br)cc12,251,144
Oc1ccccc1N(C1CCCNC1)C(CCl)c1ccc(Br)cc1,955,1,Direct acid -> amine (reductive),Oc1ccccc1N(C1CCCNC1)C(CCl)c1ccc(Br)cc1,3,NCCC(=O)O,1.0,NCCCN1CCCC(N(c2ccccc2O)C(CCl)c2ccc(Br)cc2)C1,252,139
CCCN1CCC1CNCCc1ccccc1,958,1,Reductive amination (aldehyde),CCCN1CCC1CNCCc1ccccc1,3,O=Cc1c[nH]c2ccc(F)cc12,1.0,CCCN1CCC1CN(CCc1ccccc1)Cc1c[nH]c2ccc(F)cc12,253,70
Brc1ccc(N(Cc2c[nH]c3cc(Br)ccc23)C2CCCN(C3CNC3)C2)cc1,962,0,Functional-group interconversion (Br -> I),Brc1ccc(N(Cc2c[nH]c3cc(Br)ccc23)C2CCCN(C3CNC3)C2)cc1,4,,1.0,Brc1ccc2c(CN(c3ccc(I)cc3)C3CCCN(C4CNC4)C3)c[nH]c2c1,254,166
Oc1ccc(CCNC2CCN(CCNCc3c[nH]c4cc(Br)ccc34)C2)cc1,966,1,Pictet-Spengler cyclisation,Oc1ccc(CCNC2CCN(CCNCc3c[nH]c4cc(Br)ccc34)C2)cc1,4,CCC=O,1.0,CCC1c2cc(O)ccc2CCN1C1CCN(CCNCc2c[nH]c3cc(Br)ccc23)C1,255,144
Oc1ccc2c(c1)C(CN(c1ccc(Br)cc1O)C1CNC1)NCC2,970,1,Direct acid -> amine (reductive),Oc1ccc2c(c1)C(CN(c1ccc(Br)cc1O)C1CNC1)NCC2,4,NCCC(=O)O,1.0,NCCCN1CC(N(CC2NCCc3ccc(O)cc32)c2ccc(Br)cc2O)C1,256,139
Brc1ccc2c(C3NCCc4c3cccc4N3CCN(C4CNC4)CC3)c[nH]c2c1,974,1,Reductive amination (ketone),Brc1ccc2c(C3NCCc4c3cccc4N3CCN(C4CNC4)CC3)c[nH]c2c1,4,O=C1CCC1,1.0,Brc1ccc2c(C3c4cccc(N5CCN(C6CNC6)CC5)c4CCN3C3CCC3)c[nH]c2c1,257,74
NCCN(CCc1ccccc1Br)C1CCN(Cc2c[nH]c3ccc(Br)cc23)CC1,978,0,Functional-group interconversion (Br -> I),NCCN(CCc1ccccc1Br)C1CCN(Cc2c[nH]c3ccc(Br)cc23)CC1,4,,1.0,NCCN(CCc1ccccc1Br)C1CCN(Cc2c[nH]c3ccc(I)cc23)CC1,258,166
Oc1ccc2c(c1)C(c1cccc(Br)c1)N(C1CNC1)CC2,981,1,Reductive amination (ketone),Oc1ccc2c(c1)C(c1cccc(Br)c1)N(C1CNC1)CC2,3,O=C1CCNC1,1.0,Oc1ccc2c(c1)C(c1cccc(Br)c1)N(C1CN(C3CCNC3)C1)CC2,259,74
CN(CCNc1ccc(Br)cc1O)C1CN(CCC=O)C1,985,1,Reductive amination (aldehyde),CN(CCNc1ccc(Br)cc1O)C1CN(CCC=O)C1,4,O=Cc1c[nH]c2cc(Br)ccc12,1.0,CN(CCN(Cc1c[nH]c2cc(Br)ccc12)c1ccc(Br)cc1O)C1CN(CCC=O)C1,260,70
NCC#Cc1ccccc1CCN(Cc1c[nH]c2cc(Br)ccc12)C1CCC1,989,0,Functional-group interconversion (Br -> Cl),NCC#Cc1ccccc1CCN(Cc1c[nH]c2cc(Br)ccc12)C1CCC1,4,,1.0,NCC#Cc1ccccc1CCN(Cc1c[nH]c2cc(Cl)ccc12)C1CCC1,261,165
CN(CCCN)CCN1CCc2ccccc2C1c1c[nH]c2ccc(Br)cc12,993,0,Functional-group interconversion (Br -> Cl),CN(CCCN)CCN1CCc2ccccc2C1c1c[nH]c2ccc(Br)cc12,4,,1.0,CN(CCCN)CCN1CCc2ccccc2C1c1c[nH]c2ccc(Cl)cc12,262,165
COc1ccccc1CCNCCN(C)CCCN,994,1,Reductive amination (aldehyde),COc1ccccc1CCNCCN(C)CCCN,1,O=Cc1c[nH]c2ccc(Br)cc12,1.0,COc1ccccc1CCN(CCN(C)CCCN)Cc1c[nH]c2ccc(Br)cc12,263,70
Oc1ccccc1N(Cc1c[nH]c2cc(Br)ccc12)C1CCCN(CC2CCCN2)C1,998,0,Functional-group interconversion (Br -> Cl),Oc1ccccc1N(Cc1c[nH]c2cc(Br)ccc12)C1CCCN(C[C@H]2CCCN2)C1,4,,1.0,Oc1ccccc1N(Cc1c[nH]c2cc(Cl)ccc12)C1CCCN(CC2CCCN2)C1,264,165
COc1ccc(O)c(N(C2CCN(CC3CCN3)C2)C(CCl)c2ccc(Br)cc2)c1,1002,0,Functional-group interconversion (Br -> Cl),COc1ccc(O)c(N(C2CCN(CC3CCN3)C2)C(CCl)c2ccc(Br)cc2)c1,4,,1.0,COc1ccc(O)c(N(C2CCN(CC3CCN3)C2)C(CCl)c2ccc(Cl)cc2)c1,265,165
CN(CC(=O)O)C1CCNC1,1006,1,Direct acid -> amine (reductive),CN(CC(=O)O)C1CCNC1,4,Sc1cccc2c1CCNC2c1c[nH]c2ccc(Br)cc12,1.0,CN(CCN1CCc2c(S)cccc2C1c1c[nH]c2ccc(Br)cc12)C1CCNC1,266,138
CCCN1CCC(N(CCc2ccc(O)cc2)Cc2c[nH]c3ccc(Br)cc23)CC1,1010,0,Functional-group interconversion (Br -> I),CCCN1CCC(N(CCc2ccc(O)cc2)Cc2c[nH]c3ccc(Br)cc23)CC1,4,,1.0,CCCN1CCC(N(CCc2ccc(O)cc2)Cc2c[nH]c3ccc(I)cc23)CC1,267,166
CCC1c2cccc(OC)c2CCN1C1CCN(CCN)C1,1014,1,Direct acid -> amine (reductive),CCC1c2cccc(OC)c2CCN1C1CCN(CCN)C1,4,O=C(O)c1ccc(F)cc1,1.0,CCC1c2cccc(OC)c2CCN1C1CCN(CCNCc2ccc(F)cc2)C1,268,137
NCCCN(CCNc1ccc2[nH]cc(C=O)c2c1)CCc1ccccc1Br,1018,1,Reductive amination (aldehyde),NCCCN(CCNc1ccc2[nH]cc(C=O)c2c1)CCc1ccccc1Br,4,CCC=O,1.0,CCCN(CCN(CCCN)CCc1ccccc1Br)c1ccc2[nH]cc(C=O)c2c1,269,70
O=C1CN(CCN(Cc2c[nH]c3cc(Br)ccc23)c2cccc(Br)c2O)C1,1022,1,Reductive amination (ketone),O=C1CN(CCN(Cc2c[nH]c3cc(Br)ccc23)c2cccc(Br)c2O)C1,4,NC1CC1,1.0,Oc1c(Br)cccc1N(CCN1CC(NC2CC2)C1)Cc1c[nH]c2cc(Br)ccc12,270,73
Brc1ccc2[nH]cc(C3c4ccccc4CCN3CCNC3CC3)c2c1,1026,1,Direct acid -> amine (reductive),Brc1ccc2[nH]cc(C3c4ccccc4CCN3CCNC3CC3)c2c1,4,CNCC(=O)O,1.0,CNCCN(CCN1CCc2ccccc2C1c1c[nH]c2ccc(Br)cc12)C1CC1,271,139
CN(CCN1CCCC1CNC1CC1)c1ccc(O)c(N)c1,1030,1,Reductive amination (aldehyde),CN(CCN1CCC[C@@H]1CNC1CC1)c1ccc(O)c(N)c1,4,O=Cc1c[nH]c2cc(Br)ccc12,1.0,CN(CCN1CCCC1CN(Cc1c[nH]c2cc(Br)ccc12)C1CC1)c1ccc(O)c(N)c1,272,70
COc1ccccc1CN(C1CCC1)C1CN(CCCN)C1,1034,1,Reductive amination (aldehyde),COc1ccccc1CN(C1CCC1)C1CN(CCCN)C1,4,O=Cc1c[nH]c2cc(Br)ccc12,1.0,COc1ccccc1CN(C1CCC1)C1CN(CCCNCc2c[nH]c3cc(Br)ccc23)C1,273,68
COc1cccc(CNCC2CCCN2CC2CCN2)c1,1037,1,Reductive amination (aldehyde),COc1cccc(CNC[C@@H]2CCCN2CC2CCN2)c1,3,O=Cc1c[nH]c2ccc(Br)cc12,1.0,COc1cccc(CNCC2CCCN2CC2CCN2Cc2c[nH]c3ccc(Br)cc23)c1,274,70
Oc1ccc(CNCCN2CC(NC3CC3)C2)cc1,1041,1,Reductive amination (aldehyde),Oc1ccc(CNCCN2CC(NC3CC3)C2)cc1,4,O=Cc1c[nH]c2ccc(F)cc12,1.0,Oc1ccc(CNCCN2CC(N(Cc3c[nH]c4ccc(F)cc34)C3CC3)C2)cc1,275,70
Fc1ccc2[nH]cc(CN3CCC3CN(c3ccccc3S)C3CCNC3)c2c1,1045,1,Reductive amination (aldehyde),Fc1ccc2[nH]cc(CN3CCC3CN(c3ccccc3S)C3CCNC3)c2c1,4,CCC=O,1.0,CCCN1CCC(N(CC2CCN2Cc2c[nH]c3ccc(F)cc23)c2ccccc2S)C1,276,70
COc1ccccc1CCNC1CN(C2CCN(Cc3c[nH]c4ccc(Br)cc34)CC2)C1,1049,0,Functional-group interconversion (Br -> I),COc1ccccc1CCNC1CN(C2CCN(Cc3c[nH]c4ccc(Br)cc34)CC2)C1,4,,1.0,COc1ccccc1CCNC1CN(C2CCN(Cc3c[nH]c4ccc(I)cc34)CC2)C1,277,166
CC(CN(CCc1ccc(O)cc1)C1CCCNC1)NCc1c[nH]c2cc(Br)ccc12,1053,0,Functional-group interconversion (Br -> I),C[C@@H](CN(CCc1ccc(O)cc1)C1CCCNC1)NCc1c[nH]c2cc(Br)ccc12,4,,1.0,CC(CN(CCc1ccc(O)cc1)C1CCCNC1)NCc1c[nH]c2cc(I)ccc12,278,166
CCCN1CCCC(Nc2cc(C#N)ccc2O)C1,1056,1,Reductive amination (aldehyde),CCCN1CCCC(Nc2cc(C#N)ccc2O)C1,3,O=Cc1c[nH]c2ccc(F)cc12,1.0,CCCN1CCCC(N(Cc2c[nH]c3ccc(F)cc23)c2cc(C#N)ccc2O)C1,279,70
C=CCN(CC1NCCc2c(OC)cccc21)C1CC1,1060,1,Direct acid -> amine (reductive),C=CCN(CC1NCCc2c(OC)cccc21)C1CC1,4,Nc1ccc(C(=O)O)cc1Br,1.0,C=CCN(CC1c2cccc(OC)c2CCN1Cc1ccc(N)c(Br)c1)C1CC1,280,139
Brc1ccc2c(C3NCCc4c3cccc4N(CC3CCN3)C3CC3)c[nH]c2c1,1064,1,aza-Michael addition (enone),Brc1ccc2c(C3NCCc4c3cccc4N(CC3CCN3)C3CC3)c[nH]c2c1,4,C=CC=O,1.0,O=CCCN1CCC1CN(c1cccc2c1CCNC2c1c[nH]c2cc(Br)ccc12)C1CC1,281,58
CN(CCN1CCCC1C1=NCCc2ccccc21)Cc1c[nH]c2ccc(Br)cc12,1068,0,Functional-group interconversion (Br -> I),CN(CCN1CCC[C@H]1C1=NCCc2ccccc21)Cc1c[nH]c2ccc(Br)cc12,4,,1.0,CN(CCN1CCCC1C1=NCCc2ccccc21)Cc1c[nH]c2ccc(I)cc12,282,166
Brc1ccc(NCCCN2CC(NC3CC3)C2)cc1,1072,1,Reductive amination (aldehyde),Brc1ccc(NCCCN2CC(NC3CC3)C2)cc1,4,O=Cc1c[nH]c2ccc(F)cc12,1.0,Fc1ccc2[nH]cc(CN(CCCN3CC(NC4CC4)C3)c3ccc(Br)cc3)c2c1,283,70
Brc1ccc2c(CN3CC(N4CCCC4C4=NCCc5ccccc54)C3)c[nH]c2c1,1076,0,Functional-group interconversion (Br -> Cl),Brc1ccc2c(CN3CC(N4CCC[C@@H]4C4=NCCc5ccccc54)C3)c[nH]c2c1,4,,1.0,Clc1ccc2c(CN3CC(N4CCCC4C4=NCCc5ccccc54)C3)c[nH]c2c1,284,165
Clc1ccccc1CCN(Cc1c[nH]c2ccc(Br)cc12)C1CCNC1,1080,1,Reductive amination (ketone),Clc1ccccc1CCN(Cc1c[nH]c2ccc(Br)cc12)C1CCNC1,4,O=C1CNC1,1.0,Clc1ccccc1CCN(Cc1c[nH]c2ccc(Br)cc12)C1CCN(C2CNC2)C1,285,74
COc1ccccc1CCNCCCN1CC(Nc2cc(Br)ccc2O)C1,1084,1,Direct acid -> amine (reductive),COc1ccccc1CCNCCCN1CC(Nc2cc(Br)ccc2O)C1,4,C[C@@H](N)C(=O)O,1.0,COc1ccccc1CCNCCCN1CC(N(CC(C)N)c2cc(Br)ccc2O)C1,286,139
c1ccc(CCN(CC2CCN2)C2CCNC2)cc1,1087,1,Reductive amination (aldehyde),c1ccc(CCN(CC2CCN2)C2CCNC2)cc1,3,O=Cc1c[nH]c2ccc(F)cc12,1.0,Fc1ccc2[nH]cc(CN3CCC3CN(CCc3ccccc3)C3CCNC3)c2c1,287,70
Oc1ccc2[nH]cc(CCNCC3CCN3CC(CBr)Nc3ccc(Br)cc3)c2c1,1091,1,Direct acid -> amine (reductive),Oc1ccc2[nH]cc(CCNCC3CCN3CC(CBr)Nc3ccc(Br)cc3)c2c1,4,NCC(=O)O,1.0,NCCN(c1ccc(Br)cc1)C(CBr)CN1CCC1CNCCc1c[nH]c2ccc(O)cc12,288,139
C#CCNCCC1c2cccc(Br)c2CCN1Cc1c[nH]c2ccc(Br)cc12,1095,1,Reductive amination (aldehyde),C#CCNCCC1c2cccc(Br)c2CCN1Cc1c[nH]c2ccc(Br)cc12,4,CCC=O,1.0,C#CCN(CCC)CCC1c2cccc(Br)c2CCN1Cc1c[nH]c2ccc(Br)cc12,289,70
Oc1ccc(CCN(Cc2c[nH]c3ccc(Cl)cc23)C2CNC2)cc1,1099,1,Direct acid -> amine (reductive),Oc1ccc(CCN(Cc2c[nH]c3ccc(Cl)cc23)C2CNC2)cc1,4,O=C(O)[C@@H]1CCCN1,1.0,Oc1ccc(CCN(Cc2c[nH]c3ccc(Cl)cc23)C2CN(CC3CCCN3)C2)cc1,290,139
COc1ccc(O)c(N(CCNCCCN)C2CCC2)c1,1103,1,Reductive amination (aldehyde),COc1ccc(O)c(N(CCNCCCN)C2CCC2)c1,4,O=Cc1c[nH]c2cc(Br)ccc12,1.0,COc1ccc(O)c(N(CCN(CCCN)Cc2c[nH]c3cc(Br)ccc23)C2CCC2)c1,291,70
COc1cccc2c1CCN(CCN(C)CCCN)C2c1cccc(Br)c1,1107,0,Functional-group interconversion (Br -> Cl),COc1cccc2c1CCN(CCN(C)CCCN)C2c1cccc(Br)c1,4,,1.0,COc1cccc2c1CCN(CCN(C)CCCN)C2c1cccc(Cl)c1,292,165
Nc1ccc(CN2CC(NCCc3c[nH]c4ccccc34)C2)cc1Br,1110,1,Reductive amination (ketone),Nc1ccc(CN2CC(NCCc3c[nH]c4ccccc34)C2)cc1Br,3,O=C1CCC1,1.0,Nc1ccc(CN2CC(N(CCc3c[nH]c4ccccc34)C3CCC3)C2)cc1Br,293,74
NCCN(CCc1ccccc1S)Cc1c[nH]c2ccc(Br)cc12,1114,1,Reductive amination (ketone),NCCN(CCc1ccccc1S)Cc1c[nH]c2ccc(Br)cc12,4,O=C1CCC1,1.0,Sc1ccccc1CCN(CCNC1CCC1)Cc1c[nH]c2ccc(Br)cc12,294,72
COc1cccc2c1CCN(C1CCNCC1)C2C(=O)O,1117,1,Reductive amination (aldehyde),COc1cccc2c1CCN(C1CCNCC1)C2C(=O)O,3,O=Cc1c[nH]c2ccc(F)cc12,1.0,COc1cccc2c1CCN(C1CCN(Cc3c[nH]c4ccc(F)cc34)CC1)C2C(=O)O,295,70
Nc1c(Br)cccc1NCCN1CCC(NCCc2c[nH]c3ccc(O)cc23)C1,1121,1,Reductive amination (aldehyde),Nc1c(Br)cccc1NCCN1CCC(NCCc2c[nH]c3ccc(O)cc23)C1,4,CCC=O,1.0,CCCN(CCN1CCC(NCCc2c[nH]c3ccc(O)cc23)C1)c1cccc(Br)c1N,296,70
C=CCN1CCCC(N(CCN)c2ccc(Br)cc2)C1,1125,1,Reductive amination (aldehyde),C=CCN1CCCC(N(CCN)c2ccc(Br)cc2)C1,4,O=Cc1c[nH]c2cc(Br)ccc12,1.0,C=CCN1CCCC(N(CCNCc2c[nH]c3cc(Br)ccc23)c2ccc(Br)cc2)C1,297,68
CCCN1CCN(c2ccc(NCc3c[nH]c4ccc(F)cc34)c(O)c2)CC1,1129,1,Reductive amination (ketone),CCCN1CCN(c2ccc(NCc3c[nH]c4ccc(F)cc34)c(O)c2)CC1,4,O=C1CCCNC1,1.0,CCCN1CCN(c2ccc(N(Cc3c[nH]c4ccc(F)cc34)C3CCCNC3)c(O)c2)CC1,298,74
CN(CCN(CCc1c[nH]c2ccccc12)CC1CCCN1)c1ccc(O)c(N)c1,1133,1,Reductive amination (ketone),CN(CCN(CCc1c[nH]c2ccccc12)C[C@@H]1CCCN1)c1ccc(O)c(N)c1,4,O=C1CNC1,1.0,CN(CCN(CCc1c[nH]c2ccccc12)CC1CCCN1C1CNC1)c1ccc(O)c(N)c1,299,74
COc1cccc(CNC2CCN(C3CN(Cc4c[nH]c5ccc(Br)cc45)C3)CC2)c1,1137,0,Functional-group interconversion (Br -> Cl),COc1cccc(CNC2CCN(C3CN(Cc4c[nH]c5ccc(Br)cc45)C3)CC2)c1,4,,1.0,COc1cccc(CNC2CCN(C3CN(Cc4c[nH]c5ccc(Cl)cc45)C3)CC2)c1,300,165
