recorded_amine,score_amine,counterfactual_amide,score_amide
O=C(c1ccc2nc([C@@H]3CCCN3)[nH]c2c1)N1CCC[C@@H]1CNc1cc(Br)n[nH]1,6.517982,O=C(Nc1cc(Br)n[nH]1)[C@H]1CCCN1C(=O)c1ccc2nc([C@@H]3CCCN3)[nH]c2c1,6.510927
c1ccc(-c2nc3ccc(CNC45CC(C4)C5)cc3o2)nc1,7.073935,O=C(NC12CC(C1)C2)c1ccc2nc(-c3ccccn3)oc2c1,6.999961
O=C(Nc1cccc(-c2ccc(NCC3CCN3C[C@@H]3Cc4ccccc4CN3)cc2)c1)C1CCN1,7.669305,O=C(Nc1cccc(-c2ccc(N(CC3CCN3)C(=O)[C@@H]3Cc4ccccc4CN3)cc2)c1)C1CCN1,6.45775
O=C(NCc1ccccc1)C1CN(Cc2ccc3[nH]c(C4CNC4)nc3c2)C1,7.561401,O=C(NCc1ccccc1)C1CN(C(=O)c2ccc3[nH]c(C4CNC4)nc3c2)C1,7.255508
C[C@H](NCc1ccc(C=O)cc1)c1ccccc1,4.099385,C[C@H](NC(=O)c1ccc(C=O)cc1)c1ccccc1,4.555026
c1ccc(CN2CCC[C@@H]2CN(C[C@@H]2Cc3ccccc3CN2)c2ccnc3ccccc23)cc1,6.162544,O=C([C@@H]1Cc2ccccc2CN1)N(C[C@H]1CCCN1Cc1ccccc1)c1ccnc2ccccc12,6.265039
Fc1nc(NCc2ccc3nc(-c4ccc(-c5nnn(CC6CC6)n5)nc4)[nH]c3c2)c2ncn(CC3CC3)c2n1,7.902093,O=C(Nc1nc(F)nc2c1ncn2CC1CC1)c1ccc2nc(-c3ccc(-c4nnn(CC5CC5)n4)nc3)[nH]c2c1,7.925792
OB(O)c1cccc(NC[C@H]2CCCNC2)c1,3.389639,O=C(Nc1cccc(B(O)O)c1)[C@H]1CCCNC1,4.211328
OB(O)c1ccc(NCc2cccc(-c3nc4cc(C5=NCCc6ccccc65)ccc4o3)c2)cc1,6.193708,O=C(Nc1ccc(B(O)O)cc1)c1cccc(-c2nc3cc(C4=NCCc5ccccc54)ccc3o2)c1,6.399023
C[C@@H](NC(=O)C1CN(Cc2ccc3nc(-c4ccc(C(=O)NC5CC5)cc4)oc3c2)C1)c1ccccc1,7.565505,C[C@@H](NC(=O)C1CN(C(=O)c2ccc3nc(-c4ccc(C(=O)NC5CC5)cc4)oc3c2)C1)c1ccccc1,7.138427
Oc1cc(CNc2cc(Br)n[nH]2)ccc1NCC1CCN1,5.974356,O=C(Nc1cc(Br)n[nH]1)c1ccc(NCC2CCN2)c(O)c1,6.020436
O=C(O)c1ccc(N(CCc2c[nH]c3ccccc23)Cc2ccc(CO[C@H]3CN4CCC3CC4)cc2)cc1,6.790436,O=C(O)c1ccc(N(CCc2c[nH]c3ccccc23)C(=O)c2ccc(CO[C@H]3CN4CCC3CC4)cc2)cc1,6.985481
C[C@H](NCc1ccc2nc([C@H]3CCCN3)oc2c1)c1nc2ccc(Br)cc2o1,6.526402,C[C@H](NC(=O)c1ccc2nc([C@H]3CCCN3)oc2c1)c1nc2ccc(Br)cc2o1,6.655949
Cc1cc(-c2cccc(-c3nc4cc(Br)ccc4o3)c2)cnc1NCc1ccc(-c2nnn(CC3CC3)n2)nc1,7.609703,Cc1cc(-c2cccc(-c3nc4cc(Br)ccc4o3)c2)cnc1NC(=O)c1ccc(-c2nnn(CC3CC3)n2)nc1,7.011553
c1cc(NCC2CN(CC3CCN3)C2)cc(-c2ccc3nc(C4CNC4)oc3c2)c1,7.168282,O=C(C1CCN1)N(CC1CNC1)c1cccc(-c2ccc3nc(C4CNC4)oc3c2)c1,6.575735
O=Cc1cccc(CNC23CC(C2)C3)c1,4.452117,O=Cc1cccc(C(=O)NC23CC(C2)C3)c1,4.648027
O=C(O)C1CCN1Cc1cccc(B(O)O)c1,2.827219,O=C(O)C1CCN1C(=O)c1cccc(B(O)O)c1,3.060268
Nc1cc(C(=O)O)ccc1NCc1ccc(CCl)cc1,3.943573,Nc1cc(C(=O)O)ccc1NC(=O)c1ccc(CCl)cc1,4.002516
COc1ccc(CNCc2ccc3nc(-c4cccc(NCc5cn(CC6CC6)c6ccccc56)c4)[nH]c3c2)cc1,7.445507,COc1ccc(CNC(=O)c2ccc3nc(-c4cccc(NCc5cn(CC6CC6)c6ccccc56)c4)[nH]c3c2)cc1,7.573603
c1cc(CNc2cccc3cc[nH]c23)nc(NCc2c[nH]c3ccccc23)c1,5.288531,O=C(Nc1cccc2cc[nH]c12)c1cccc(NCc2c[nH]c3ccccc23)n1,5.605364
O=C(O)c1ccc(O)c(NC[C@H]2CCCN2)c1,3.850749,O=C(O)c1ccc(O)c(NC(=O)[C@H]2CCCN2)c1,4.602328
FC(F)(F)c1ccc(CNCc2ccc3nc(C4CCN4)[nH]c3c2)cc1,6.790091,O=C(NCc1ccc(C(F)(F)F)cc1)c1ccc2nc(C3CCN3)[nH]c2c1,7.156198
OB(O)c1cccc(-c2nc3cc(-c4cccc(CNCc5ccc(C(F)(F)F)cc5)c4)ccc3o2)c1,5.63483,O=C(NCc1ccc(C(F)(F)F)cc1)c1cccc(-c2ccc3oc(-c4cccc(B(O)O)c4)nc3c2)c1,6.019742
O=C(O)c1ccc2nc(-c3ccc(NCC4CNC4)c(O)c3)oc2c1,6.266638,O=C(O)c1ccc2nc(-c3ccc(NC(=O)C4CNC4)c(O)c3)oc2c1,6.590817
OB(O)c1cccc(NCc2ccc3oc(-c4ccc(CCl)cc4)nc3c2)c1,4.678135,O=C(Nc1cccc(B(O)O)c1)c1ccc2oc(-c3ccc(CCl)cc3)nc2c1,4.857366
COc1cncc(-c2ccc(NC[C@@H]3Cc4ccccc4CN3)cc2)c1,6.872962,COc1cncc(-c2ccc(NC(=O)[C@@H]3Cc4ccccc4CN3)cc2)c1,7.159654
Oc1cc(Br)ccc1NCc1ccc(-c2nnn(CC3CC3)n2)nc1,6.481912,O=C(Nc1ccc(Br)cc1O)c1ccc(-c2nnn(CC3CC3)n2)nc1,6.301386
O=C(Nc1ccc(N2CC(NCCc3ccncc3)C2)cc1)C1CCN1C[C@@H]1Cc2ccccc2CN1,6.993113,O=C(Nc1ccc(N2CC(N(CCc3ccncc3)C(=O)[C@@H]3Cc4ccccc4CN3)C2)cc1)C1CCN1,6.224949
c1ccc(CN2CCC(CNc3cccc(-c4cn(CC5CC5)cn4)c3)CC2)cc1,7.238366,O=C(Nc1cccc(-c2cn(CC3CC3)cn2)c1)C1CCN(Cc2ccccc2)CC1,7.773581
C[C@@H](NCc1ccc2nc(C3CNC3)oc2c1)c1nc2cc(Br)ccc2o1,7.010237,C[C@@H](NC(=O)c1ccc2nc(C3CNC3)oc2c1)c1nc2cc(Br)ccc2o1,7.094501
c1cncc(-c2ccccc2CCNCc2ccc3nc(C4CNC4)oc3c2)c1,7.305552,O=C(NCCc1ccccc1-c1cccnc1)c1ccc2nc(C3CNC3)oc2c1,7.617188
c1ccc(-c2ccc(NCC3CCN3)cc2)c(CCNCc2ccc(-c3nnn(CC4CC4)n3)nc2)c1,8.002034,O=C(NCCc1ccccc1-c1ccc(NCC2CCN2)cc1)c1ccc(-c2nnn(CC3CC3)n2)nc1,7.988941
O=C(NC1(C(=O)NCc2cn(CC3CC3)nn2)CCC1)C1CCN1CC1CNC1,6.93888,O=C(NC1(C(=O)NCc2cn(CC3CC3)nn2)CCC1)C1CCN1C(=O)C1CNC1,6.795426
c1ccc(CCNc2ccc3nc(CNC[C@@H]4Cc5ccccc5CN4)oc3c2)cc1,6.901062,O=C(NCc1nc2ccc(NCCc3ccccc3)cc2o1)[C@@H]1Cc2ccccc2CN1,7.128269
O=C(CN(Cc1ccc2nc([C@@H]3CCCN3)oc2c1)C[C@@H]1Cc2ccccc2CN1)NCc1c[nH]c2ccccc12,6.293084,O=C(CN(C[C@@H]1Cc2ccccc2CN1)C(=O)c1ccc2nc([C@@H]3CCCN3)oc2c1)NCc1c[nH]c2ccccc12,7.011571
O=C(C1CCN1)N1CCC(CNc2cc(-c3ccc4c(ccn4CC4CC4)c3)n[nH]2)CC1,7.663751,O=C(Nc1cc(-c2ccc3c(ccn3CC3CC3)c2)n[nH]1)C1CCN(C(=O)C2CCN2)CC1,7.459753
FC(F)(F)c1ccc(CNCC2CCNCC2)cc1,4.150445,O=C(NCc1ccc(C(F)(F)F)cc1)C1CCNCC1,6.134439
OB(O)c1cccc(NCc2ccccc2NC[C@H]2CCCNC2)c1,4.173699,O=C(Nc1ccccc1CNc1cccc(B(O)O)c1)[C@H]1CCCNC1,4.859857
c1ccc2c(NCc3ccc(COCC4CNC4)cc3)ccnc2c1,6.935289,O=C(Nc1ccnc2ccccc12)c1ccc(COCC2CNC2)cc1,7.509682
O=C(Nc1cccc(-c2ccc(NCC3CCN3C[C@@H]3Cc4ccccc4CN3)cc2)c1)NC1CC1,7.715056,O=C(Nc1cccc(-c2ccc(N(CC3CCN3)C(=O)[C@@H]3Cc4ccccc4CN3)cc2)c1)NC1CC1,6.538087
O=C(NC1(CN[C@@H](C(=O)O)c2ccccc2)CCC1)C1CNC1,4.763307,O=C(NC1(C(=O)N[C@@H](C(=O)O)c2ccccc2)CCC1)C1CNC1,6.163356
Nc1ccc(-c2ccc3oc(-c4ccc(CN5CCC[C@H](C(=O)NCc6c[nH]c7ccccc67)C5)cc4)nc3c2)cc1,7.34639,Nc1ccc(-c2ccc3oc(-c4ccc(C(=O)N5CCC[C@H](C(=O)NCc6c[nH]c7ccccc67)C5)cc4)nc3c2)cc1,7.546134
c1ccc(-c2cn(CC3CC3)nn2)c(CCNCc2ccc3[nH]c(C4CNC4)nc3c2)c1,7.837922,O=C(NCCc1ccccc1-c1cn(CC2CC2)nn1)c1ccc2[nH]c(C3CNC3)nc2c1,7.934155
c1cc(-c2nnnn2CC2CC2)ccc1CO[C@H]1CCCN(Cc2ccc3nc(C4CNC4)oc3c2)C1,7.093955,O=C(c1ccc2nc(C3CNC3)oc2c1)N1CCC[C@H](OCc2ccc(-c3nnnn3CC3CC3)cc2)C1,7.881284
N#Cc1cncc(NC(=O)[C@@H]2Cc3ccccc3CN2CC2CN(Cc3ccc(CCl)cc3)C2)c1,5.576066,N#Cc1cncc(NC(=O)[C@@H]2Cc3ccccc3CN2C(=O)C2CN(Cc3ccc(CCl)cc3)C2)c1,5.566779
OB(O)c1cccc(NCC2CN(c3ccc4nc([C@@H]5Cc6ccccc6CN5)oc4c3)C2)c1,5.776529,O=C(Nc1cccc(B(O)O)c1)C1CN(c2ccc3nc([C@@H]4Cc5ccccc5CN4)oc3c2)C1,6.065025
O=C(O)C1CN(Cc2ccc(C(F)(F)F)cn2)C1,3.855674,O=C(O)C1CN(C(=O)c2ccc(C(F)(F)F)cn2)C1,4.557428
c1cc(NCC2CNC2)cc(-c2cc(NCC3CCN3)[nH]n2)c1,7.886594,O=C(Nc1cccc(-c2cc(NCC3CCN3)[nH]n2)c1)C1CNC1,7.357983
O=Cc1ccc(CNc2ccc(CNCC(=O)O)cc2O)cc1,4.209207,O=Cc1ccc(C(=O)Nc2ccc(CNCC(=O)O)cc2O)cc1,4.375862
O=C(O)c1ccccc1NCc1cccc(CNC2CCC2)c1,4.634919,O=C(NC1CCC1)c1cccc(CNc2ccccc2C(=O)O)c1,4.520436
C[C@@H](N)c1nc2ccc(C(=O)Nc3c(O)cccc3CNCCc3cn(CC4CC4)c4ccccc34)cc2o1,6.332617,C[C@@H](N)c1nc2ccc(C(=O)Nc3c(O)cccc3C(=O)NCCc3cn(CC4CC4)c4ccccc34)cc2o1,6.34799
C[C@@H](NC(=O)Nc1cccc(-c2cc(NC[C@@H]3Cc4ccccc4CN3)[nH]n2)c1)c1ccccc1,7.773754,C[C@@H](NC(=O)Nc1cccc(-c2cc(NC(=O)[C@@H]3Cc4ccccc4CN3)[nH]n2)c1)c1ccccc1,7.742847
O=C(NC1CC1)c1ccccc1NCc1ccc2oc(C3CNC3)nc2c1,7.739147,O=C(Nc1ccccc1C(=O)NC1CC1)c1ccc2oc(C3CNC3)nc2c1,7.61629
Oc1ccc(Br)cc1NC[C@H]1CCCN1,3.355761,O=C(Nc1cc(Br)ccc1O)[C@H]1CCCN1,4.31306
c1ccc2nc(N3CCC(CNc4ccc(NCc5cn(CC6CC6)c6ccccc56)cc4)CC3)ccc2c1,7.742749,O=C(Nc1ccc(NCc2cn(CC3CC3)c3ccccc23)cc1)C1CCN(c2ccc3ccccc3n2)CC1,7.974694
O=C(Nc1cccc2ccn(Cc3ccc(CN4CCC[C@@H](C(=O)Nc5ccnc6ccccc56)C4)cc3)c12)C1CCN1,7.699665,O=C(Nc1cccc2ccn(Cc3ccc(C(=O)N4CCC[C@@H](C(=O)Nc5ccnc6ccccc56)C4)cc3)c12)C1CCN1,7.886667
c1cncc(-c2ccc(NCc3ccc(COCC4CNC4)cc3)cc2)c1,7.38235,O=C(Nc1ccc(-c2cccnc2)cc1)c1ccc(COCC2CNC2)cc1,7.788172
O=C(NC1CC1)[C@@H]1CCCN1C(=O)c1ccc2oc([C@@H]3CCCN3C[C@@H]3Cc4ccccc4CN3)nc2c1,7.445692,O=C(NC1CC1)[C@@H]1CCCN1C(=O)c1ccc2oc([C@@H]3CCCN3C(=O)[C@@H]3Cc4ccccc4CN3)nc2c1,7.123518
Fc1nc(NC[C@H](NCc2cccc(-c3nc4cc(C5=NCCc6ccccc65)ccc4o3)c2)c2ccccc2)c2nc[nH]c2n1,6.847676,O=C(N[C@@H](CNc1nc(F)nc2[nH]cnc12)c1ccccc1)c1cccc(-c2nc3cc(C4=NCCc5ccccc54)ccc3o2)c1,7.101538
OB(O)c1cccc(NCc2ccncc2)c1,3.004688,O=C(Nc1cccc(B(O)O)c1)c1ccncc1,3.257103
O=C(NC1CC1)c1ccc(CN(C[C@@H]2Cc3ccccc3CN2)c2cccnc2Nc2cc(F)c(F)cc2O)cc1,6.063024,O=C(NC1CC1)c1ccc(CN(C(=O)[C@@H]2Cc3ccccc3CN2)c2cccnc2Nc2cc(F)c(F)cc2O)cc1,6.144096
c1cc(CN(Cc2ccc3oc(C4CNC4)nc3c2)C23CC(C2)C3)cc(C2=NCCc3ccccc32)c1,7.773847,O=C(c1ccc2oc(C3CNC3)nc2c1)N(Cc1cccc(C2=NCCc3ccccc32)c1)C12CC(C1)C2,4.548234
Nc1nc(F)nc2c1ncn2Cc1ccc(CNc2ccnc3ccccc23)cc1,5.448351,Nc1nc(F)nc2c1ncn2Cc1ccc(C(=O)Nc2ccnc3ccccc23)cc1,5.531388
c1cc(NCc2ccc3nc(C4CNC4)oc3c2)cc(-c2ccc3[nH]c([C@@H]4CCCN4)nc3c2)c1,8.057049,O=C(Nc1cccc(-c2ccc3[nH]c([C@@H]4CCCN4)nc3c2)c1)c1ccc2nc(C3CNC3)oc2c1,7.367465
OB(O)c1ccc(NCc2ccc(O)c(NCC3CNC3)c2)cc1,4.776993,O=C(Nc1ccc(B(O)O)cc1)c1ccc(O)c(NCC2CNC2)c1,5.215428
Brc1c[nH]nc1NC[C@@H]1CCCN1,2.39834,O=C(Nc1n[nH]cc1Br)[C@@H]1CCCN1,4.255268
O=C(O)C1CCN(c2ccc(NCc3cccc4oc(C5CNC5)nc34)cc2)CC1,6.424851,O=C(Nc1ccc(N2CCC(C(=O)O)CC2)cc1)c1cccc2oc(C3CNC3)nc12,6.348363
C[C@H](NC(=O)C1CCN(Cc2ccc(C#N)nc2)CC1)c1ccccc1,6.056665,C[C@H](NC(=O)C1CCN(C(=O)c2ccc(C#N)nc2)CC1)c1ccccc1,6.304349
O=C(O)c1ccc(CO[C@@H]2CCN(Cc3ccc(-c4nc5ccc(C6=NCCc7ccccc76)cc5o4)cc3)C2)cc1,7.206906,O=C(O)c1ccc(CO[C@@H]2CCN(C(=O)c3ccc(-c4nc5ccc(C6=NCCc7ccccc76)cc5o4)cc3)C2)cc1,7.429117
c1ccc2c(c1)CN[C@H](CN1CCC1c1nc3ccc(-c4cn(CC5CC5)nn4)cc3o1)C2,7.837512,O=C([C@@H]1Cc2ccccc2CN1)N1CCC1c1nc2ccc(-c3cn(CC4CC4)nn3)cc2o1,7.727295
c1ccc(CNCc2ccc3nc([C@@H]4CCCN4)oc3c2)cc1,6.818726,O=C(NCc1ccccc1)c1ccc2nc([C@@H]3CCCN3)oc2c1,7.26639
COc1ccc2oc(-c3ccc(CN(Cc4cn(CC5CC5)nn4)C[C@@H]4Cc5ccccc5CN4)cc3)nc2c1,7.260017,COc1ccc2oc(-c3ccc(CN(Cc4cn(CC5CC5)nn4)C(=O)[C@@H]4Cc5ccccc5CN4)cc3)nc2c1,7.222724
O=C(NCc1cn(CC2CC2)c2ccccc12)Nc1ccc(-c2ccc(NC[C@@H]3Cc4ccccc4CN3)cc2)cc1,7.698662,O=C(NCc1cn(CC2CC2)c2ccccc12)Nc1ccc(-c2ccc(NC(=O)[C@@H]3Cc4ccccc4CN3)cc2)cc1,7.48144
Nc1ccc(CN2CCC[C@H]2CO)cc1O,3.000877,Nc1ccc(C(=O)N2CCC[C@H]2CO)cc1O,3.088841
O=C(O)[C@@H]1CCCN1Cc1cccc(-c2cn(CC3CC3)cn2)c1,5.938941,O=C(O)[C@@H]1CCCN1C(=O)c1cccc(-c2cn(CC3CC3)cn2)c1,5.722979
O=C(O)[C@H](Cc1c[nH]c2ccccc12)NCc1ccc2nc(-c3ccc(CCl)cc3)oc2c1,5.13546,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)c1ccc2nc(-c3ccc(CCl)cc3)oc2c1,5.264798
ClCc1ccccc1-c1nc2ccc(CNCCc3ccccc3)cc2o1,5.615564,O=C(NCCc1ccccc1)c1ccc2nc(-c3ccccc3CCl)oc2c1,5.794667
O=C(O)C1(NCc2ccc3nc(-c4cccc(B(O)O)c4)oc3c2)CCC1,4.426822,O=C(NC1(C(=O)O)CCC1)c1ccc2nc(-c3cccc(B(O)O)c3)oc2c1,4.981688
Oc1c(Br)cccc1NCC1CCN1,4.992484,O=C(Nc1cccc(Br)c1O)C1CCN1,5.322282
O=C(NC1CC1)c1cccc(CN2CCC[C@@H]2CN(CC2CCN2)c2ccnc3ccccc23)c1,7.040347,O=C(NC1CC1)c1cccc(CN2CCC[C@@H]2CN(C(=O)C2CCN2)c2ccnc3ccccc23)c1,7.063155
OB(O)c1ccc(NCc2cccc3oc(C4CCN4)nc23)cc1,5.360969,O=C(Nc1ccc(B(O)O)cc1)c1cccc2oc(C3CCN3)nc12,5.424195
O=C(O)c1ccc2oc(C3CN(C[C@@H]4CCCN4)C3)nc2c1,4.828653,O=C(O)[C@@H]1CCCN1C(=O)c1ccc2oc(C3CNC3)nc2c1,5.849549
O=C([C@@H]1Cc2ccccc2CN1)N1CC(c2nc3ccc(CNCc4cn(CC5CC5)c5ccccc45)cc3[nH]2)C1,7.703692,O=C(NCc1cn(CC2CC2)c2ccccc12)c1ccc2nc(C3CN(C(=O)[C@@H]4Cc5ccccc5CN4)C3)[nH]c2c1,7.834296
O=C(O)C1CN(c2ccc(NC(=O)N3CCC[C@@H]3CNCCc3ccncc3)cc2)C1,5.946852,O=C(NCCc1ccncc1)C1CN(c2ccc(NC(=O)N3CCC[C@@H]3C(=O)O)cc2)C1,5.933213
Fc1nc(NC[C@@H]2Cc3ccccc3CN2)c2nc[nH]c2n1,5.68127,O=C(Nc1nc(F)nc2[nH]cnc12)[C@@H]1Cc2ccccc2CN1,6.131801
Fc1ncc(N(CCc2c[nH]c3ccccc23)Cc2cccc(-c3nc4cc(-c5nnn(CC6CC6)n5)ccc4o3)c2)cn1,7.29399,O=C(c1cccc(-c2nc3cc(-c4nnn(CC5CC5)n4)ccc3o2)c1)N(CCc1c[nH]c2ccccc12)c1cnc(F)nc1,7.573798
O=C(NCCc1c[nH]c2ccccc12)c1cccc(-c2nc3cc(CNc4nc(F)nc5[nH]cnc45)ccc3o2)c1,6.563703,O=C(NCCc1c[nH]c2ccccc12)c1cccc(-c2nc3cc(C(=O)Nc4nc(F)nc5[nH]cnc45)ccc3o2)c1,6.963344
c1cncc(-c2ccc3nc(C4CN(Cc5ccc6nc(C7CNC7)oc6c5)C4)oc3c2)c1,7.763197,O=C(c1ccc2nc(C3CNC3)oc2c1)N1CC(c2nc3ccc(-c4cccnc4)cc3o2)C1,7.124226
CC[C@H](NCc1ccc(-c2nnn(CC3CC3)n2)nc1)c1nc2cc(C(=O)O)ccc2[nH]1,6.528557,CC[C@H](NC(=O)c1ccc(-c2nnn(CC3CC3)n2)nc1)c1nc2cc(C(=O)O)ccc2[nH]1,6.569791
O=C(NC12CC(C1)C2)c1ccc2nc(C3CN(Cc4ccc5oc(C6CNC6)nc5c4)C3)oc2c1,7.686709,O=C(NC12CC(C1)C2)c1ccc2nc(C3CN(C(=O)c4ccc5oc(C6CNC6)nc5c4)C3)oc2c1,5.062211
O=C(NCc1c[nH]c2ccccc12)N1CCC[C@@H](CN2CCC[C@@H]2CNc2ccc(-c3cnc(F)nc3)cc2)C1,7.326581,O=C(NCc1c[nH]c2ccccc12)N1CCC[C@@H](C(=O)N(C[C@H]2CCCN2)c2ccc(-c3cnc(F)nc3)cc2)C1,6.60396
Brc1ccc(NCc2ccc3nc([C@H]4CCCN4)oc3c2)cc1,6.464147,O=C(Nc1ccc(Br)cc1)c1ccc2nc([C@H]3CCCN3)oc2c1,6.882923
O=C(Nc1cccc2cc[nH]c12)[C@@H]1Cc2ccccc2CN1CC1CNC1,5.890632,O=C(Nc1cccc2cc[nH]c12)[C@@H]1Cc2ccccc2CN1C(=O)C1CNC1,6.647864
O=C(Nc1ccnc2ccccc12)C1CN(C(=O)C2CCN(Cc3ccc4nc(C5CNC5)[nH]c4c3)CC2)C1,7.830574,O=C(Nc1ccnc2ccccc12)C1CN(C(=O)C2CCN(C(=O)c3ccc4nc(C5CNC5)[nH]c4c3)CC2)C1,7.495446
O=C(O)c1ccc(O)c(NCC2CCNCC2)c1,3.681247,O=C(O)c1ccc(O)c(NC(=O)C2CCNCC2)c1,4.850837
O=C(NCc1c[nH]c2ccccc12)C1CCN1Cc1ccc2nc(C3CNC3)[nH]c2c1,7.504354,O=C(NCc1c[nH]c2ccccc12)C1CCN1C(=O)c1ccc2nc(C3CNC3)[nH]c2c1,7.637558
c1cncc(Cn2c([C@H]3CCCN3)nc3ccc(CNc4ccnc5ccccc45)cc32)c1,5.962563,O=C(Nc1ccnc2ccccc12)c1ccc2nc([C@H]3CCCN3)n(Cc3cccnc3)c2c1,5.978543
c1ccc(CCN(Cc2ccc(-c3nnn(CC4CC4)n3)nc2)Cc2ccc3oc(C4CCNCC4)nc3c2)cc1,7.631045,O=C(c1ccc(-c2nnn(CC3CC3)n2)nc1)N(CCc1ccccc1)Cc1ccc2oc(C3CCNCC3)nc2c1,7.504289
Oc1cc(Br)ccc1NCc1ccc(CCl)cc1,3.715417,O=C(Nc1ccc(Br)cc1O)c1ccc(CCl)cc1,3.957902
c1cc(CN2CC(CNC34CC(C3)C4)C2)c2nc(-c3ccc(CO[C@H]4CN5CCC4CC5)cc3)oc2c1,7.729185,O=C(c1cccc2oc(-c3ccc(CO[C@H]4CN5CCC4CC5)cc3)nc12)N(CC1CNC1)C12CC(C1)C2,7.179455
N[C@@H](CN[C@@H](C(=O)Nc1nc(F)nc2[nH]cnc12)c1ccccc1)Cc1c[nH]c2ccccc12,4.32198,N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C(=O)Nc1nc(F)nc2[nH]cnc12)c1ccccc1,4.409954
O=C(Nc1ccc(B(O)O)cc1)C1(NC[C@@H]2CCCN2)CCC1,4.374895,O=C(NC1(C(=O)Nc2ccc(B(O)O)cc2)CCC1)[C@@H]1CCCN1,5.130677
c1cc(-c2cscn2)cc(N(Cc2ccc3oc(C4CNC4)nc3c2)C2CCC2)c1,6.402554,O=C(c1ccc2oc(C3CNC3)nc2c1)N(c1cccc(-c2cscn2)c1)C1CCC1,6.035697
O=C(Nc1cccc2ccccc12)N1CCC(CNc2ccc(-c3cccc(-c4nnn(CC5CC5)n4)c3)cc2)CC1,7.98008,O=C(Nc1ccc(-c2cccc(-c3nnn(CC4CC4)n3)c2)cc1)C1CCN(C(=O)Nc2cccc3ccccc23)CC1,7.903154
O=C(NCc1ccco1)N[C@H](CNCCc1cn(Cc2ccc(-c3nnn(CC4CC4)n3)cc2)c2ccccc12)c1ccccc1,7.388207,O=C(NCc1ccco1)N[C@H](C(=O)NCCc1cn(Cc2ccc(-c3nnn(CC4CC4)n3)cc2)c2ccccc12)c1ccccc1,7.497014
c1cc(NCc2ccc3oc([C@H]4CCCNC4)nc3c2)c2c(c1)ccn2Cc1ccc(-c2nnn(CC3CC3)n2)cc1,7.643767,O=C(Nc1cccc2ccn(Cc3ccc(-c4nnn(CC5CC5)n4)cc3)c12)c1ccc2oc([C@H]3CCCNC3)nc2c1,7.794358
O=C(NC12CC(C1)C2)c1ccc(CNc2cccc3ccn(Cc4ccc(CNC56CC(C5)C6)cc4)c23)cc1,7.439494,O=C(NC12CC(C1)C2)c1ccc(CNc2cccc3ccn(Cc4ccc(C(=O)NC56CC(C5)C6)cc4)c23)cc1,7.452921
O=C(O)c1cccc(-c2ccc3nc(C(=O)N4CCC4CNC4(C(=O)O)CCC4)oc3c2)c1,5.452885,O=C(NC1(C(=O)O)CCC1)c1cccc(-c2ccc3nc(C(=O)N4CCC4C(=O)O)oc3c2)c1,6.062901
O=C([C@H]1CCCN1Cc1ccc(-c2nnn(CC3CC3)n2)nc1)N1CCC[C@@H]1c1nc2ccccc2o1,7.813911,O=C(c1ccc(-c2nnn(CC3CC3)n2)nc1)N1CCC[C@@H]1C(=O)N1CCC[C@@H]1c1nc2ccccc2o1,7.319826
O=C(O)[C@@H](NCc1ccc2nc(C3CCN(C(=O)NC4CC4)CC3)oc2c1)c1ccccc1,6.868759,O=C(N[C@H](C(=O)O)c1ccccc1)c1ccc2nc(C3CCN(C(=O)NC4CC4)CC3)oc2c1,6.912769
c1cc(CN(CC2CCN2)c2ccnc3ccccc23)cc(-c2ccc3c(ccn3CC3CC3)c2)c1,7.387769,O=C(C1CCN1)N(Cc1cccc(-c2ccc3c(ccn3CC3CC3)c2)c1)c1ccnc2ccccc12,7.455674
c1ccc(CNC[C@@H]2Cc3ccccc3CN2)cc1,6.30384,O=C(NCc1ccccc1)[C@@H]1Cc2ccccc2CN1,6.494388
O=Cc1cccc(CN2CCC2CN2CC(C(=O)Nc3cc(-c4nnn(CC5CC5)n4)ccc3O)C2)c1,6.591343,O=Cc1cccc(C(=O)N2CCC2CN2CC(C(=O)Nc3cc(-c4nnn(CC5CC5)n4)ccc3O)C2)c1,6.683215
O=C(Nc1cccc(-c2ccc3oc([C@@H]4CCCN4)nc3c2)c1)C1CCN(C[C@@H]2Cc3ccccc3CN2)CC1,7.948286,O=C(Nc1cccc(-c2ccc3oc([C@@H]4CCCN4)nc3c2)c1)C1CCN(C(=O)[C@@H]2Cc3ccccc3CN2)CC1,7.793926
O=C(O)c1ccc(NCc2ccc3nc(-c4ccc(CO[C@H]5CN6CCC5CC6)cc4)oc3c2)c(O)c1,7.228836,O=C(O)c1ccc(NC(=O)c2ccc3nc(-c4ccc(CO[C@H]5CN6CCC5CC6)cc4)oc3c2)c(O)c1,7.202126
O=C([C@H]1CCCN1)N(Cc1cnccc1NCc1ccc2nc(C3CNC3)[nH]c2c1)C12CC(C1)C2,7.276766,O=C(Nc1ccncc1CN(C(=O)[C@H]1CCCN1)C12CC(C1)C2)c1ccc2nc(C3CNC3)[nH]c2c1,6.545723
